interactive session starts
==========================
Initializing hash table of size 9028394 for 4514197 kmers.
Finished reading kmers.
Finished inserting in 0.789641
Assembled in 1.116526 total
Rank 0 reconstructed 187 contigs with 140604 nodes from 187 start nodes. (0.245904 read, 0.789641 insert, 1.116526 total)
Rank 96 reconstructed 18 contigs with 11280 nodes from 18 start nodes. (0.090386 read, 0.397539 insert, 0.776089 total)
Rank 0 reconstructed 26 contigs with 19381 nodes from 26 start nodes. (0.148624 read, 0.482836 insert, 0.776025 total)
Rank 33 reconstructed 19 contigs with 19298 nodes from 19 start nodes. (0.140101 read, 0.415971 insert, 0.776104 total)
Rank 225 reconstructed 21 contigs with 16950 nodes from 21 start nodes. (0.127531 read, 0.427545 insert, 0.776050 total)
Rank 97 reconstructed 26 contigs with 24739 nodes from 26 start nodes. (0.178161 read, 0.411277 insert, 0.776091 total)
Rank 34 reconstructed 22 contigs with 16802 nodes from 22 start nodes. (0.116133 read, 0.400637 insert, 0.776109 total)
Rank 226 reconstructed 20 contigs with 20549 nodes from 20 start nodes. (0.140956 read, 0.414840 insert, 0.776051 total)
Rank 160 reconstructed 13 contigs with 8735 nodes from 13 start nodes. (0.067675 read, 0.414498 insert, 0.776096 total)
Rank 192 reconstructed 26 contigs with 25853 nodes from 26 start nodes. (0.176695 read, 0.424781 insert, 0.776058 total)
Rank 98 reconstructed 15 contigs with 9512 nodes from 15 start nodes. (0.071050 read, 0.395687 insert, 0.776084 total)
Rank 128 reconstructed 29 contigs with 19358 nodes from 29 start nodes. (0.142821 read, 0.419734 insert, 0.776087 total)
Rank 1 reconstructed 34 contigs with 29052 nodes from 34 start nodes. (0.242843 read, 0.495523 insert, 0.776074 total)
Rank 35 reconstructed 18 contigs with 12262 nodes from 18 start nodes. (0.089442 read, 0.404224 insert, 0.776114 total)
Rank 64 reconstructed 28 contigs with 22361 nodes from 28 start nodes. (0.147991 read, 0.393105 insert, 0.776066 total)
Rank 227 reconstructed 19 contigs with 12165 nodes from 19 start nodes. (0.106656 read, 0.427552 insert, 0.776055 total)
Rank 161 reconstructed 23 contigs with 17289 nodes from 23 start nodes. (0.141986 read, 0.429627 insert, 0.776093 total)
Rank 36 reconstructed 23 contigs with 15888 nodes from 23 start nodes. (0.110080 read, 0.397064 insert, 0.776110 total)
Rank 99 reconstructed 17 contigs with 12743 nodes from 17 start nodes. (0.094401 read, 0.416498 insert, 0.776070 total)
Rank 228 reconstructed 35 contigs with 32958 nodes from 35 start nodes. (0.214818 read, 0.418861 insert, 0.776053 total)
Rank 193 reconstructed 30 contigs with 17366 nodes from 30 start nodes. (0.139371 read, 0.437712 insert, 0.776083 total)
Rank 129 reconstructed 20 contigs with 20726 nodes from 20 start nodes. (0.150551 read, 0.426541 insert, 0.776089 total)
Rank 65 reconstructed 26 contigs with 19894 nodes from 26 start nodes. (0.142016 read, 0.404021 insert, 0.776072 total)
Rank 37 reconstructed 25 contigs with 14906 nodes from 25 start nodes. (0.109968 read, 0.414690 insert, 0.776107 total)
Rank 162 reconstructed 32 contigs with 28726 nodes from 32 start nodes. (0.215180 read, 0.416707 insert, 0.776100 total)
Rank 2 reconstructed 18 contigs with 11346 nodes from 18 start nodes. (0.092864 read, 0.484383 insert, 0.776046 total)
Rank 229 reconstructed 16 contigs with 13993 nodes from 16 start nodes. (0.110434 read, 0.424026 insert, 0.776055 total)
Rank 194 reconstructed 23 contigs with 12777 nodes from 23 start nodes. (0.101037 read, 0.425556 insert, 0.776058 total)
Rank 66 reconstructed 20 contigs with 20658 nodes from 20 start nodes. (0.140266 read, 0.400887 insert, 0.776074 total)
Rank 163 reconstructed 20 contigs with 16473 nodes from 20 start nodes. (0.127370 read, 0.429340 insert, 0.776100 total)
Rank 130 reconstructed 32 contigs with 41335 nodes from 32 start nodes. (0.278191 read, 0.421343 insert, 0.776084 total)
Rank 38 reconstructed 23 contigs with 20787 nodes from 23 start nodes. (0.138808 read, 0.388280 insert, 0.776113 total)
Rank 100 reconstructed 30 contigs with 21403 nodes from 30 start nodes. (0.146032 read, 0.399563 insert, 0.776080 total)
Rank 195 reconstructed 22 contigs with 18508 nodes from 22 start nodes. (0.146409 read, 0.438480 insert, 0.776048 total)
Rank 131 reconstructed 20 contigs with 20783 nodes from 20 start nodes. (0.158761 read, 0.430499 insert, 0.776089 total)
Rank 3 reconstructed 33 contigs with 26597 nodes from 33 start nodes. (0.220408 read, 0.496649 insert, 0.776023 total)
Rank 67 reconstructed 20 contigs with 11421 nodes from 20 start nodes. (0.084185 read, 0.409338 insert, 0.776053 total)
Rank 164 reconstructed 24 contigs with 26934 nodes from 24 start nodes. (0.209798 read, 0.418308 insert, 0.776095 total)
Rank 39 reconstructed 26 contigs with 23559 nodes from 26 start nodes. (0.166170 read, 0.410790 insert, 0.776114 total)
Rank 132 reconstructed 28 contigs with 25380 nodes from 28 start nodes. (0.169956 read, 0.418105 insert, 0.776082 total)
Rank 4 reconstructed 20 contigs with 18360 nodes from 20 start nodes. (0.145080 read, 0.485769 insert, 0.776073 total)
Rank 68 reconstructed 28 contigs with 29638 nodes from 28 start nodes. (0.194138 read, 0.392100 insert, 0.776066 total)
Rank 196 reconstructed 22 contigs with 21717 nodes from 22 start nodes. (0.152721 read, 0.426513 insert, 0.776082 total)
Rank 101 reconstructed 25 contigs with 26331 nodes from 25 start nodes. (0.190196 read, 0.413954 insert, 0.776069 total)
Rank 40 reconstructed 23 contigs with 22367 nodes from 23 start nodes. (0.148443 read, 0.393926 insert, 0.776105 total)
Rank 133 reconstructed 20 contigs with 16095 nodes from 20 start nodes. (0.120302 read, 0.429586 insert, 0.776089 total)
Rank 69 reconstructed 25 contigs with 21699 nodes from 25 start nodes. (0.160006 read, 0.416680 insert, 0.776082 total)
Rank 197 reconstructed 25 contigs with 21668 nodes from 25 start nodes. (0.162492 read, 0.440371 insert, 0.776062 total)
Rank 41 reconstructed 22 contigs with 20632 nodes from 22 start nodes. (0.150609 read, 0.412115 insert, 0.776111 total)
Rank 102 reconstructed 21 contigs with 13411 nodes from 21 start nodes. (0.094507 read, 0.395120 insert, 0.776090 total)
Rank 5 reconstructed 17 contigs with 10088 nodes from 17 start nodes. (0.090766 read, 0.496479 insert, 0.776076 total)
Rank 134 reconstructed 31 contigs with 24467 nodes from 31 start nodes. (0.164451 read, 0.419981 insert, 0.776084 total)
Rank 70 reconstructed 22 contigs with 12106 nodes from 22 start nodes. (0.083564 read, 0.394799 insert, 0.776061 total)
Rank 198 reconstructed 31 contigs with 19180 nodes from 31 start nodes. (0.140940 read, 0.428587 insert, 0.776086 total)
Rank 6 reconstructed 21 contigs with 16754 nodes from 21 start nodes. (0.132239 read, 0.479957 insert, 0.776025 total)
Rank 42 reconstructed 24 contigs with 10184 nodes from 24 start nodes. (0.070298 read, 0.395026 insert, 0.776099 total)
Rank 103 reconstructed 20 contigs with 11776 nodes from 20 start nodes. (0.085520 read, 0.417174 insert, 0.776094 total)
Rank 230 reconstructed 15 contigs with 14400 nodes from 15 start nodes. (0.106870 read, 0.415533 insert, 0.776048 total)
Rank 199 reconstructed 16 contigs with 14671 nodes from 16 start nodes. (0.114363 read, 0.439043 insert, 0.776045 total)
Rank 135 reconstructed 25 contigs with 24067 nodes from 25 start nodes. (0.172748 read, 0.422968 insert, 0.776089 total)
Rank 71 reconstructed 27 contigs with 18458 nodes from 27 start nodes. (0.140579 read, 0.410058 insert, 0.776085 total)
Rank 231 reconstructed 15 contigs with 7819 nodes from 15 start nodes. (0.060156 read, 0.426362 insert, 0.776055 total)
Rank 200 reconstructed 22 contigs with 16864 nodes from 22 start nodes. (0.121954 read, 0.423799 insert, 0.776059 total)
Rank 136 reconstructed 20 contigs with 22392 nodes from 20 start nodes. (0.151114 read, 0.414362 insert, 0.776085 total)
Rank 232 reconstructed 13 contigs with 13700 nodes from 13 start nodes. (0.096528 read, 0.415607 insert, 0.776039 total)
Rank 165 reconstructed 19 contigs with 8856 nodes from 19 start nodes. (0.075162 read, 0.427909 insert, 0.776099 total)
Rank 72 reconstructed 19 contigs with 16018 nodes from 19 start nodes. (0.108926 read, 0.397637 insert, 0.776079 total)
Rank 233 reconstructed 19 contigs with 9707 nodes from 19 start nodes. (0.073874 read, 0.426932 insert, 0.776050 total)
Rank 166 reconstructed 25 contigs with 23096 nodes from 25 start nodes. (0.162740 read, 0.418339 insert, 0.776094 total)
Rank 7 reconstructed 18 contigs with 9026 nodes from 18 start nodes. (0.078287 read, 0.493431 insert, 0.776021 total)
Rank 234 reconstructed 22 contigs with 26144 nodes from 22 start nodes. (0.185035 read, 0.417750 insert, 0.776058 total)
Rank 167 reconstructed 20 contigs with 13272 nodes from 20 start nodes. (0.112403 read, 0.429070 insert, 0.776099 total)
Rank 201 reconstructed 29 contigs with 27629 nodes from 29 start nodes. (0.203849 read, 0.436688 insert, 0.776081 total)
Rank 104 reconstructed 21 contigs with 18508 nodes from 21 start nodes. (0.133441 read, 0.399035 insert, 0.776095 total)
Rank 43 reconstructed 19 contigs with 18461 nodes from 19 start nodes. (0.132412 read, 0.414270 insert, 0.776108 total)
Rank 235 reconstructed 25 contigs with 12090 nodes from 25 start nodes. (0.095253 read, 0.425036 insert, 0.776052 total)
Rank 168 reconstructed 24 contigs with 18595 nodes from 24 start nodes. (0.147794 read, 0.408119 insert, 0.776084 total)
Rank 137 reconstructed 28 contigs with 24524 nodes from 28 start nodes. (0.176087 read, 0.427505 insert, 0.776089 total)
Rank 169 reconstructed 22 contigs with 17759 nodes from 22 start nodes. (0.136511 read, 0.424968 insert, 0.776092 total)
Rank 73 reconstructed 20 contigs with 14854 nodes from 20 start nodes. (0.109765 read, 0.413211 insert, 0.776084 total)
Rank 170 reconstructed 20 contigs with 16311 nodes from 20 start nodes. (0.125581 read, 0.415718 insert, 0.776094 total)
Rank 202 reconstructed 24 contigs with 21658 nodes from 24 start nodes. (0.159249 read, 0.426055 insert, 0.776086 total)
Rank 105 reconstructed 26 contigs with 14353 nodes from 26 start nodes. (0.107449 read, 0.412150 insert, 0.776074 total)
Rank 44 reconstructed 22 contigs with 14223 nodes from 22 start nodes. (0.096768 read, 0.399477 insert, 0.776097 total)
Rank 138 reconstructed 25 contigs with 20557 nodes from 25 start nodes. (0.141978 read, 0.418009 insert, 0.776076 total)
Rank 236 reconstructed 29 contigs with 22894 nodes from 29 start nodes. (0.174446 read, 0.416451 insert, 0.776054 total)
Rank 8 reconstructed 19 contigs with 11599 nodes from 19 start nodes. (0.093745 read, 0.483366 insert, 0.776041 total)
Rank 74 reconstructed 26 contigs with 22706 nodes from 26 start nodes. (0.157698 read, 0.393879 insert, 0.776059 total)
Rank 171 reconstructed 19 contigs with 16049 nodes from 19 start nodes. (0.131940 read, 0.425513 insert, 0.776098 total)
Rank 75 reconstructed 26 contigs with 18630 nodes from 26 start nodes. (0.134755 read, 0.413301 insert, 0.776073 total)
Rank 203 reconstructed 31 contigs with 20096 nodes from 31 start nodes. (0.151935 read, 0.435552 insert, 0.776059 total)
Rank 139 reconstructed 21 contigs with 19342 nodes from 21 start nodes. (0.150849 read, 0.428116 insert, 0.776061 total)
Rank 106 reconstructed 26 contigs with 18234 nodes from 26 start nodes. (0.127120 read, 0.398731 insert, 0.776070 total)
Rank 45 reconstructed 29 contigs with 22407 nodes from 29 start nodes. (0.160746 read, 0.413067 insert, 0.776103 total)
Rank 237 reconstructed 21 contigs with 17041 nodes from 21 start nodes. (0.128594 read, 0.423556 insert, 0.776052 total)
Rank 172 reconstructed 22 contigs with 18980 nodes from 22 start nodes. (0.142153 read, 0.413395 insert, 0.776103 total)
Rank 140 reconstructed 26 contigs with 20727 nodes from 26 start nodes. (0.149171 read, 0.419219 insert, 0.776084 total)
Rank 46 reconstructed 17 contigs with 18545 nodes from 17 start nodes. (0.125381 read, 0.400519 insert, 0.776106 total)
Rank 76 reconstructed 17 contigs with 10734 nodes from 17 start nodes. (0.078526 read, 0.390998 insert, 0.776074 total)
Rank 141 reconstructed 20 contigs with 14023 nodes from 20 start nodes. (0.115849 read, 0.427259 insert, 0.776089 total)
Rank 238 reconstructed 26 contigs with 16967 nodes from 26 start nodes. (0.124179 read, 0.413329 insert, 0.776054 total)
Rank 204 reconstructed 15 contigs with 11277 nodes from 15 start nodes. (0.083893 read, 0.431156 insert, 0.776060 total)
Rank 9 reconstructed 23 contigs with 14049 nodes from 23 start nodes. (0.120683 read, 0.493553 insert, 0.776080 total)
Rank 77 reconstructed 28 contigs with 20178 nodes from 28 start nodes. (0.155861 read, 0.416005 insert, 0.776075 total)
Rank 173 reconstructed 20 contigs with 16975 nodes from 20 start nodes. (0.134447 read, 0.427843 insert, 0.776098 total)
Rank 107 reconstructed 19 contigs with 9557 nodes from 19 start nodes. (0.071991 read, 0.411729 insert, 0.776085 total)
Rank 47 reconstructed 37 contigs with 32524 nodes from 37 start nodes. (0.222403 read, 0.410439 insert, 0.776097 total)
Rank 239 reconstructed 23 contigs with 11778 nodes from 23 start nodes. (0.088883 read, 0.426899 insert, 0.776050 total)
Rank 142 reconstructed 17 contigs with 9771 nodes from 17 start nodes. (0.072302 read, 0.415854 insert, 0.776085 total)
Rank 205 reconstructed 20 contigs with 17964 nodes from 20 start nodes. (0.143372 read, 0.437702 insert, 0.776081 total)
Rank 174 reconstructed 20 contigs with 24100 nodes from 20 start nodes. (0.180515 read, 0.412846 insert, 0.776091 total)
Rank 78 reconstructed 28 contigs with 17871 nodes from 28 start nodes. (0.123381 read, 0.389187 insert, 0.776051 total)
Rank 48 reconstructed 17 contigs with 12721 nodes from 17 start nodes. (0.089567 read, 0.389171 insert, 0.776106 total)
Rank 240 reconstructed 23 contigs with 16984 nodes from 23 start nodes. (0.123556 read, 0.414336 insert, 0.776053 total)
Rank 143 reconstructed 19 contigs with 19747 nodes from 19 start nodes. (0.151931 read, 0.423220 insert, 0.776082 total)
Rank 175 reconstructed 18 contigs with 17724 nodes from 18 start nodes. (0.144474 read, 0.425688 insert, 0.776100 total)
Rank 206 reconstructed 28 contigs with 18097 nodes from 28 start nodes. (0.142316 read, 0.428475 insert, 0.776085 total)
Rank 108 reconstructed 23 contigs with 14183 nodes from 23 start nodes. (0.096949 read, 0.399008 insert, 0.776093 total)
Rank 10 reconstructed 18 contigs with 11216 nodes from 18 start nodes. (0.089331 read, 0.486076 insert, 0.776045 total)
Rank 79 reconstructed 25 contigs with 21309 nodes from 25 start nodes. (0.152903 read, 0.411071 insert, 0.776077 total)
Rank 241 reconstructed 18 contigs with 8178 nodes from 18 start nodes. (0.064759 read, 0.430219 insert, 0.776055 total)
Rank 144 reconstructed 24 contigs with 32414 nodes from 24 start nodes. (0.210862 read, 0.413053 insert, 0.776080 total)
Rank 49 reconstructed 19 contigs with 10230 nodes from 19 start nodes. (0.076442 read, 0.409481 insert, 0.776114 total)
Rank 176 reconstructed 35 contigs with 25400 nodes from 35 start nodes. (0.180831 read, 0.407813 insert, 0.776091 total)
Rank 207 reconstructed 21 contigs with 8401 nodes from 21 start nodes. (0.069454 read, 0.437467 insert, 0.776066 total)
Rank 50 reconstructed 24 contigs with 8959 nodes from 24 start nodes. (0.061936 read, 0.397047 insert, 0.776113 total)
Rank 208 reconstructed 25 contigs with 14771 nodes from 25 start nodes. (0.109355 read, 0.429362 insert, 0.776085 total)
Rank 80 reconstructed 15 contigs with 11267 nodes from 15 start nodes. (0.077640 read, 0.390667 insert, 0.776076 total)
Rank 109 reconstructed 22 contigs with 19579 nodes from 22 start nodes. (0.142259 read, 0.406376 insert, 0.776085 total)
Rank 242 reconstructed 20 contigs with 19549 nodes from 20 start nodes. (0.135419 read, 0.414662 insert, 0.776053 total)
Rank 145 reconstructed 17 contigs with 9943 nodes from 17 start nodes. (0.085707 read, 0.430199 insert, 0.776088 total)
Rank 51 reconstructed 23 contigs with 12534 nodes from 23 start nodes. (0.092962 read, 0.410780 insert, 0.776099 total)
Rank 81 reconstructed 25 contigs with 27853 nodes from 25 start nodes. (0.195543 read, 0.406132 insert, 0.776072 total)
Rank 177 reconstructed 26 contigs with 23786 nodes from 26 start nodes. (0.180451 read, 0.427005 insert, 0.776086 total)
Rank 209 reconstructed 28 contigs with 19437 nodes from 28 start nodes. (0.153041 read, 0.437668 insert, 0.776060 total)
Rank 11 reconstructed 16 contigs with 15545 nodes from 16 start nodes. (0.131013 read, 0.496490 insert, 0.776075 total)
Rank 82 reconstructed 22 contigs with 16973 nodes from 22 start nodes. (0.116149 read, 0.394832 insert, 0.776082 total)
Rank 110 reconstructed 25 contigs with 17125 nodes from 25 start nodes. (0.116352 read, 0.392215 insert, 0.776084 total)
Rank 243 reconstructed 18 contigs with 13458 nodes from 18 start nodes. (0.107002 read, 0.427355 insert, 0.776048 total)
Rank 178 reconstructed 21 contigs with 13174 nodes from 21 start nodes. (0.113980 read, 0.410274 insert, 0.776092 total)
Rank 146 reconstructed 21 contigs with 14346 nodes from 21 start nodes. (0.100845 read, 0.416189 insert, 0.776088 total)
Rank 83 reconstructed 22 contigs with 10716 nodes from 22 start nodes. (0.081683 read, 0.408519 insert, 0.776063 total)
Rank 244 reconstructed 20 contigs with 17699 nodes from 20 start nodes. (0.126366 read, 0.414509 insert, 0.776053 total)
Rank 179 reconstructed 16 contigs with 9095 nodes from 16 start nodes. (0.076744 read, 0.427205 insert, 0.776098 total)
Rank 210 reconstructed 28 contigs with 25056 nodes from 28 start nodes. (0.172336 read, 0.426844 insert, 0.776081 total)
Rank 147 reconstructed 17 contigs with 10771 nodes from 17 start nodes. (0.083367 read, 0.426514 insert, 0.776081 total)
Rank 12 reconstructed 26 contigs with 22885 nodes from 26 start nodes. (0.176259 read, 0.481890 insert, 0.776049 total)
Rank 52 reconstructed 20 contigs with 19475 nodes from 20 start nodes. (0.130363 read, 0.394875 insert, 0.776108 total)
Rank 245 reconstructed 16 contigs with 13264 nodes from 16 start nodes. (0.105629 read, 0.424733 insert, 0.776050 total)
Rank 180 reconstructed 18 contigs with 11447 nodes from 18 start nodes. (0.102969 read, 0.412863 insert, 0.776094 total)
Rank 211 reconstructed 25 contigs with 19860 nodes from 25 start nodes. (0.156814 read, 0.435906 insert, 0.776031 total)
Rank 148 reconstructed 24 contigs with 16051 nodes from 24 start nodes. (0.111939 read, 0.413815 insert, 0.776084 total)
Rank 111 reconstructed 19 contigs with 13331 nodes from 19 start nodes. (0.098538 read, 0.412133 insert, 0.776072 total)
Rank 53 reconstructed 20 contigs with 17172 nodes from 20 start nodes. (0.124292 read, 0.409893 insert, 0.776112 total)
Rank 84 reconstructed 24 contigs with 16024 nodes from 24 start nodes. (0.108688 read, 0.399590 insert, 0.776080 total)
Rank 246 reconstructed 31 contigs with 21666 nodes from 31 start nodes. (0.147670 read, 0.415826 insert, 0.776033 total)
Rank 181 reconstructed 30 contigs with 27193 nodes from 30 start nodes. (0.210767 read, 0.427367 insert, 0.776092 total)
Rank 212 reconstructed 20 contigs with 21589 nodes from 20 start nodes. (0.166385 read, 0.428070 insert, 0.776059 total)
Rank 54 reconstructed 20 contigs with 11516 nodes from 20 start nodes. (0.080721 read, 0.396424 insert, 0.776102 total)
Rank 85 reconstructed 24 contigs with 20197 nodes from 24 start nodes. (0.145755 read, 0.408954 insert, 0.776079 total)
Rank 182 reconstructed 21 contigs with 13283 nodes from 21 start nodes. (0.105179 read, 0.413932 insert, 0.776097 total)
Rank 149 reconstructed 29 contigs with 17008 nodes from 29 start nodes. (0.124125 read, 0.427027 insert, 0.776081 total)
Rank 13 reconstructed 23 contigs with 21110 nodes from 23 start nodes. (0.175639 read, 0.493955 insert, 0.776070 total)
Rank 86 reconstructed 31 contigs with 32359 nodes from 31 start nodes. (0.213639 read, 0.397767 insert, 0.776081 total)
Rank 150 reconstructed 28 contigs with 17539 nodes from 28 start nodes. (0.121910 read, 0.416068 insert, 0.776077 total)
Rank 112 reconstructed 16 contigs with 9599 nodes from 16 start nodes. (0.070582 read, 0.401343 insert, 0.776086 total)
Rank 213 reconstructed 15 contigs with 15220 nodes from 15 start nodes. (0.119376 read, 0.432918 insert, 0.776079 total)
Rank 151 reconstructed 26 contigs with 13603 nodes from 26 start nodes. (0.106861 read, 0.426312 insert, 0.776089 total)
Rank 214 reconstructed 23 contigs with 18750 nodes from 23 start nodes. (0.146335 read, 0.424382 insert, 0.776078 total)
Rank 55 reconstructed 15 contigs with 17042 nodes from 15 start nodes. (0.123403 read, 0.408320 insert, 0.776097 total)
Rank 247 reconstructed 24 contigs with 22057 nodes from 24 start nodes. (0.160228 read, 0.427601 insert, 0.776055 total)
Rank 56 reconstructed 20 contigs with 15527 nodes from 20 start nodes. (0.106349 read, 0.393859 insert, 0.776110 total)
Rank 87 reconstructed 25 contigs with 19933 nodes from 25 start nodes. (0.155260 read, 0.415828 insert, 0.776078 total)
Rank 183 reconstructed 25 contigs with 32717 nodes from 25 start nodes. (0.241831 read, 0.427223 insert, 0.776086 total)
Rank 215 reconstructed 14 contigs with 15886 nodes from 14 start nodes. (0.128820 read, 0.439941 insert, 0.776077 total)
Rank 14 reconstructed 16 contigs with 7374 nodes from 16 start nodes. (0.059068 read, 0.484161 insert, 0.776025 total)
Rank 152 reconstructed 20 contigs with 18929 nodes from 20 start nodes. (0.150992 read, 0.418655 insert, 0.776076 total)
Rank 57 reconstructed 23 contigs with 18944 nodes from 23 start nodes. (0.135731 read, 0.411168 insert, 0.776114 total)
Rank 248 reconstructed 26 contigs with 23288 nodes from 26 start nodes. (0.173296 read, 0.420286 insert, 0.776054 total)
Rank 58 reconstructed 20 contigs with 15843 nodes from 20 start nodes. (0.109135 read, 0.395524 insert, 0.776102 total)
Rank 88 reconstructed 17 contigs with 18138 nodes from 17 start nodes. (0.123007 read, 0.395982 insert, 0.776073 total)
Rank 184 reconstructed 23 contigs with 13264 nodes from 23 start nodes. (0.106913 read, 0.417453 insert, 0.776094 total)
Rank 113 reconstructed 27 contigs with 23050 nodes from 27 start nodes. (0.166083 read, 0.412887 insert, 0.776089 total)
Rank 59 reconstructed 21 contigs with 21238 nodes from 21 start nodes. (0.155261 read, 0.413123 insert, 0.776114 total)
Rank 89 reconstructed 22 contigs with 14114 nodes from 22 start nodes. (0.107301 read, 0.409957 insert, 0.776074 total)
Rank 249 reconstructed 27 contigs with 18525 nodes from 27 start nodes. (0.136218 read, 0.426928 insert, 0.776055 total)
Rank 185 reconstructed 30 contigs with 22323 nodes from 30 start nodes. (0.182486 read, 0.428056 insert, 0.776090 total)
Rank 216 reconstructed 32 contigs with 20966 nodes from 32 start nodes. (0.157149 read, 0.428060 insert, 0.776061 total)
Rank 153 reconstructed 24 contigs with 20655 nodes from 24 start nodes. (0.150812 read, 0.429832 insert, 0.776089 total)
Rank 15 reconstructed 20 contigs with 11371 nodes from 20 start nodes. (0.097951 read, 0.494249 insert, 0.776022 total)
Rank 60 reconstructed 15 contigs with 8314 nodes from 15 start nodes. (0.058104 read, 0.402210 insert, 0.776101 total)
Rank 90 reconstructed 12 contigs with 9611 nodes from 12 start nodes. (0.066996 read, 0.397946 insert, 0.776076 total)
Rank 250 reconstructed 23 contigs with 17495 nodes from 23 start nodes. (0.135019 read, 0.413690 insert, 0.776054 total)
Rank 154 reconstructed 21 contigs with 12818 nodes from 21 start nodes. (0.091470 read, 0.414840 insert, 0.776088 total)
Rank 61 reconstructed 15 contigs with 13580 nodes from 15 start nodes. (0.106168 read, 0.410391 insert, 0.776098 total)
Rank 91 reconstructed 24 contigs with 22472 nodes from 24 start nodes. (0.163291 read, 0.411482 insert, 0.776057 total)
Rank 155 reconstructed 21 contigs with 17558 nodes from 21 start nodes. (0.139169 read, 0.430423 insert, 0.776083 total)
Rank 186 reconstructed 20 contigs with 19257 nodes from 20 start nodes. (0.143808 read, 0.415214 insert, 0.776096 total)
Rank 62 reconstructed 28 contigs with 23815 nodes from 28 start nodes. (0.157419 read, 0.391907 insert, 0.776115 total)
Rank 187 reconstructed 16 contigs with 12152 nodes from 16 start nodes. (0.100298 read, 0.426148 insert, 0.776095 total)
Rank 156 reconstructed 22 contigs with 11363 nodes from 22 start nodes. (0.085748 read, 0.418478 insert, 0.776073 total)
Rank 92 reconstructed 24 contigs with 17946 nodes from 24 start nodes. (0.127895 read, 0.394868 insert, 0.776077 total)
Rank 251 reconstructed 23 contigs with 13952 nodes from 23 start nodes. (0.110236 read, 0.428450 insert, 0.776055 total)
Rank 188 reconstructed 28 contigs with 22510 nodes from 28 start nodes. (0.159073 read, 0.418440 insert, 0.776082 total)
Rank 217 reconstructed 24 contigs with 15755 nodes from 24 start nodes. (0.128448 read, 0.439187 insert, 0.776080 total)
Rank 114 reconstructed 22 contigs with 14114 nodes from 22 start nodes. (0.095355 read, 0.395635 insert, 0.776069 total)
Rank 16 reconstructed 24 contigs with 15378 nodes from 24 start nodes. (0.121477 read, 0.483605 insert, 0.776025 total)
Rank 63 reconstructed 19 contigs with 17366 nodes from 19 start nodes. (0.130826 read, 0.416999 insert, 0.776111 total)
Rank 93 reconstructed 29 contigs with 27307 nodes from 29 start nodes. (0.191503 read, 0.411128 insert, 0.776083 total)
Rank 189 reconstructed 25 contigs with 10723 nodes from 25 start nodes. (0.092174 read, 0.429042 insert, 0.776086 total)
Rank 218 reconstructed 24 contigs with 17683 nodes from 24 start nodes. (0.129031 read, 0.429477 insert, 0.776060 total)
Rank 157 reconstructed 22 contigs with 13548 nodes from 22 start nodes. (0.106532 read, 0.429427 insert, 0.776085 total)
Rank 115 reconstructed 23 contigs with 15926 nodes from 23 start nodes. (0.117097 read, 0.411066 insert, 0.776094 total)
Rank 94 reconstructed 18 contigs with 10615 nodes from 18 start nodes. (0.074014 read, 0.395081 insert, 0.776077 total)
Rank 252 reconstructed 14 contigs with 11881 nodes from 14 start nodes. (0.084387 read, 0.415435 insert, 0.776052 total)
Rank 219 reconstructed 21 contigs with 16707 nodes from 21 start nodes. (0.134149 read, 0.437501 insert, 0.776077 total)
Rank 158 reconstructed 26 contigs with 16432 nodes from 26 start nodes. (0.123070 read, 0.416187 insert, 0.776062 total)
Rank 116 reconstructed 19 contigs with 15562 nodes from 19 start nodes. (0.106754 read, 0.391539 insert, 0.776092 total)
Rank 17 reconstructed 17 contigs with 7432 nodes from 17 start nodes. (0.065025 read, 0.496518 insert, 0.776045 total)
Rank 95 reconstructed 26 contigs with 15088 nodes from 26 start nodes. (0.110860 read, 0.416451 insert, 0.776080 total)
Rank 190 reconstructed 25 contigs with 26015 nodes from 25 start nodes. (0.188621 read, 0.412077 insert, 0.776096 total)
Rank 220 reconstructed 15 contigs with 15116 nodes from 15 start nodes. (0.115399 read, 0.427156 insert, 0.776059 total)
Rank 159 reconstructed 21 contigs with 15372 nodes from 21 start nodes. (0.114546 read, 0.425671 insert, 0.776074 total)
Rank 117 reconstructed 23 contigs with 25359 nodes from 23 start nodes. (0.183498 read, 0.416793 insert, 0.776093 total)
Rank 18 reconstructed 21 contigs with 15341 nodes from 21 start nodes. (0.122416 read, 0.484508 insert, 0.776068 total)
Rank 253 reconstructed 29 contigs with 27018 nodes from 29 start nodes. (0.191714 read, 0.426644 insert, 0.776053 total)
Rank 191 reconstructed 18 contigs with 11721 nodes from 18 start nodes. (0.102857 read, 0.423523 insert, 0.776099 total)
Rank 221 reconstructed 30 contigs with 30521 nodes from 30 start nodes. (0.227968 read, 0.439435 insert, 0.776076 total)
Rank 19 reconstructed 16 contigs with 11429 nodes from 16 start nodes. (0.100453 read, 0.495182 insert, 0.776080 total)
Rank 222 reconstructed 33 contigs with 30211 nodes from 33 start nodes. (0.208255 read, 0.422703 insert, 0.776061 total)
Rank 118 reconstructed 19 contigs with 18520 nodes from 19 start nodes. (0.124877 read, 0.400530 insert, 0.776097 total)
Rank 254 reconstructed 18 contigs with 15097 nodes from 18 start nodes. (0.110624 read, 0.416828 insert, 0.776051 total)
